$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,03,05,06,31,34,36,,,,,,,0.8,0.4,0.7*27
$GNGSA,A,3,01,02,03,04,06,07,09,10,14,21,22,26,0.8,0.4,0.7*28
$GNGSA,A,3,31,34,36,39,42,,,,,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,03,04,07,08,,,,,,,,,0.8,0.4,0.7*2F
$GNGSA,A,3,10,12,13,15,18,23,24,25,32,,,,0.8,0.4,0.7*2B
$GNGSA,A,3,66,68,77,78,82,83,,,,,,,0.8,0.4,0.7*27
